vessel name,country,vessel_code,is_ulysses,account_type,gl_account,account_type,account_category,pl_mapping_1,pnl_contribution_daily_usd_rounded,Business Date Local,order_account_full_code
Eleanor,US,MIA-009-07,TRUE,Kitchens (US),515030,,,L1 Expenses,2.051333333,6/1/2024,MIA-009-EK07-US23-515030-11
La Perla,US,MIA-007-02,TRUE,Kitchens (US),515030,,,L1 Expenses,1.620666667,6/1/2024,MIA-007-EK02-US23-515030-11
,US,MIA-037-04,FALSE,Kitchens (US),515030,,,L1 Expenses,1.915333333,6/1/2024,MIA-037-EK04-US23-515030-11
Eleanor,US,MIA-009-07,TRUE,Kitchens (US),515030,,,L1 Expenses,3.74,6/1/2024,MIA-009-EK07-US23-515030-11
,GB,LDN-005-03,FALSE,REEF UK,515005,,,L1 Expenses,42.56933333,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000982-GB11-D00019-07-515005
,GB,LDN-005-01,FALSE,REEF UK,515005,,,L1 Expenses,42.56933333,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000328-GB11-D00019-07-515005
,GB,Create tte,FALSE,REEF UK,515005,,,L1 Expenses,252.8596667,6/1/2024,GB-M25861-GB-XX-RE-2000021-Crate to Plate-GB11-D00019-07-515005
,GB,BP Pulsese,FALSE,REEF UK,515005,,,L1 Expenses,315.0323333,6/1/2024,GB-M25861-GB-XX-RE-2000021-BP Pulse-GB11-D00019-07-515005
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),519080,,,L1 Expenses,4.385333333,6/1/2024,TOR-018-EK01-CA22-519080-11
,US,POR-027-01,FALSE,Kitchens (US),615015,,,Non-recurring Costs,0.603666667,6/1/2024,POR-027-EK01-US20-615015-11
,US,POR-027-01,FALSE,Kitchens (US),615015,,,Non-recurring Costs,0.603666667,6/1/2024,POR-027-EK01-US20-615015-11
,US,POR-027-01,FALSE,Kitchens (US),615015,,,Non-recurring Costs,0.603666667,6/1/2024,POR-027-EK01-US20-615015-11
,US,POR-027-01,FALSE,Kitchens (US),615015,,,Non-recurring Costs,0.603666667,6/1/2024,POR-027-EK01-US20-615015-11
,US,DAL-071-01,FALSE,Kitchens (US),515010,,,L1 Expenses,12.13333333,6/1/2024,DAL-071-EK01-US20-515010-11
,GB,LDN-263-01,FALSE,REEF UK,515005,,,L1 Expenses,1.197333333,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-515005
Preston,CA,OTT-006-01,TRUE,Kitchens (CAN),515005,,,L1 Expenses,15.23766667,6/1/2024,OTT-006-EK01-CA22-515005-11
Preston,CA,OTT-006-01,TRUE,Kitchens (CAN),515011,,,L1 Expenses,1.000333333,6/1/2024,OTT-006-EK01-CA22-515011-11
,US,MIA-009-01,FALSE,Kitchens (US),615015,,,Non-recurring Costs,17.696,6/1/2024,MIA-009-GV01-US23-615015-11
,GB,LDN-263-01,FALSE,REEF UK,515030,,,L1 Expenses,13.709,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-515030
,US,MIA-009-01,FALSE,Kitchens (US),615015,,,Non-recurring Costs,17.69533333,6/1/2024,MIA-009-GV01-US23-615015-11
,US,MIA-009-01,FALSE,Kitchens (US),615015,,,Non-recurring Costs,17.69533333,6/1/2024,MIA-009-GV01-US23-615015-11
,GB,FC-1001066,FALSE,REEF UK,610015,,,Non-recurring Costs,47.018,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001066-GB11-D00012-03-610015
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,515030,,,L1 Expenses,14.18866667,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-515030
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),511005,,,L1 Expenses,79.72266667,6/1/2024,TOR-018-EK01-CA22-511005-11
,US,MIA-009-01,FALSE,Kitchens (US),615015,,,Non-recurring Costs,17.69533333,6/1/2024,MIA-009-GV01-US23-615015-11
,US,MIA-009-01,FALSE,Kitchens (US),615015,,,Non-recurring Costs,17.69533333,6/1/2024,MIA-009-GV01-US23-615015-11
After Eats,US,BAL-041-01,TRUE,Kitchens (US),610015,,,Non-recurring Costs,16.66666667,6/1/2024,BAL-041-BK01-US21-610015-12
After Eats,US,BAL-041-01,TRUE,Kitchens (US),615005,,,Non-recurring Costs,66.66666667,6/1/2024,BAL-041-BK01-US21-615005-12
,GB,LDN-202-01,FALSE,REEF UK,515040,,,L1 Expenses,1.86,6/1/2024,GB-M25861-GB-XX-RE-1524299-KI-1002145-GB11-D00019-07-515040
,US,POR-900-03,FALSE,Kitchens (US),615015,,,Non-recurring Costs,52.16966667,6/1/2024,POR-900-PK03-US20-615015-11
,US,POR-900-03,FALSE,Kitchens (US),615015,,,Non-recurring Costs,52.17,6/1/2024,POR-900-PK03-US20-615015-11
,US,POR-900-03,FALSE,Kitchens (US),615015,,,Non-recurring Costs,1.291666667,6/1/2024,POR-900-PK03-US20-615015-11
,US,POR-900-03,FALSE,Kitchens (US),615015,,,Non-recurring Costs,1.269333333,6/1/2024,POR-900-PK03-US20-615015-11
,US,POR-900-03,FALSE,Kitchens (US),615015,,,Non-recurring Costs,1.269333333,6/1/2024,POR-900-PK03-US20-615015-11
,GB,LDN-005-01,FALSE,REEF UK,507005,,,L1 Expenses,7.667333333,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000328-GB11-D00019-07-507005
,US,POR-900-03,FALSE,Kitchens (US),615015,,,Non-recurring Costs,1.269333333,6/1/2024,POR-900-PK03-US20-615015-11
,US,POR-900-03,FALSE,Kitchens (US),615015,,,Non-recurring Costs,1.269333333,6/1/2024,POR-900-PK03-US20-615015-11
,US,MIA-113-01,FALSE,Kitchens (US),610015,,,Non-recurring Costs,15.83333333,6/1/2024,MIA-113-EK01-US23-610015-33
,GB,LDN-263-01,FALSE,REEF UK,507005,,,L1 Expenses,27.68733333,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-507005
,GB,LDN-263-01,FALSE,REEF UK,507005,,,L1 Expenses,2.555666667,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-507005
Eesentia,GB,LDN-205-02,TRUE,REEF UK,515005,,,L1 Expenses,62.87733333,6/1/2024,GB-M25861-GB-XX-RE-1532113-KI-1001091-GB11-D00002-01-515005
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,507010,,,L1 Expenses,83.06233333,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-507010
,SK,FC-1000049,FALSE,REEF Europe,698060,,,L4 Expenses,85.536,6/1/2024,SK-M25868-SK-XX-RE-2000001-FC-1000049-SK10-D00019-01-698060
,US,BAL-029-01,FALSE,Kitchens (US),519015,,,L1 Expenses,18.33333333,6/1/2024,BAL-029-EK01-US21-519015-11
Eleanor,US,MIA-009-07,TRUE,Kitchens (US),511005,,,L1 Expenses,15.93266667,6/1/2024,MIA-009-EK07-US23-511005-11
,CA,TOR-900-02,FALSE,Kitchens (CAN),535005,,,L3 Expenses,48.955,6/1/2024,TOR-900-PK02-CA22-535005-12
,US,MIA-037-04,FALSE,Kitchens (US),511005,,,L1 Expenses,4.380333333,6/1/2024,MIA-037-EK04-US23-511005-11
Stacey,US,MIA-049-01,TRUE,Kitchens (US),511005,,,L1 Expenses,54.98933333,6/1/2024,MIA-049-EK01-US23-511005-11
,US,MIN-030-01,FALSE,Kitchens (US),511005,,,L1 Expenses,97.41166667,6/1/2024,MIN-030-EK01-US26-511005-11
Wall Street Ltd 1,GB,LIV-005-01,TRUE,REEF UK,511005,,,L1 Expenses,131.9176667,6/1/2024,GB-M00008-GB-XX-RE-1783925-KI-1002144-GB11-D00019-07-511005
Preston,CA,OTT-006-01,TRUE,Kitchens (CAN),511005,,,L1 Expenses,117.4593333,6/1/2024,OTT-006-EK01-CA22-511005-11
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),511005,,,L1 Expenses,40.38866667,6/1/2024,TOR-028-EK02-CA22-511005-11
,US,MIA-037-04,FALSE,Kitchens (US),515005,,,L1 Expenses,28.66,6/1/2024,MIA-037-EK04-US23-515005-11
,GB,FC-1001066,FALSE,REEF UK,610015,,,Non-recurring Costs,85.18333333,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001066-GB11-D00002-01-610015
,US,RDU-001-01,FALSE,Kitchens (US),519080,,,L1 Expenses,6.933333333,6/1/2024,RDU-001-AK01-US22-519080-32
,US,DEN-002-01,FALSE,Kitchens (US),515030,,,L1 Expenses,1.376,6/1/2024,DEN-002-EK01-US25-515030-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),511005,,,L1 Expenses,45.41966667,6/1/2024,TOR-018-EK01-CA22-511005-11
Tom & Jerry,CA,TOR-005-02,TRUE,Kitchens (CAN),515010,,,L1 Expenses,3.223666667,6/1/2024,TOR-005-EK02-CA22-515010-11
Tom & Jerry,CA,TOR-005-02,TRUE,Kitchens (CAN),515010,,,L1 Expenses,0.483333333,6/1/2024,TOR-005-EK02-CA22-515010-11
,CA,TOR-016-01,FALSE,Kitchens (CAN),515010,,,L1 Expenses,3.223666667,6/1/2024,TOR-016-EK01-CA22-515010-11
,CA,TOR-016-01,FALSE,Kitchens (CAN),515010,,,L1 Expenses,0.483333333,6/1/2024,TOR-016-EK01-CA22-515010-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),515010,,,L1 Expenses,3.223666667,6/1/2024,TOR-018-EK01-CA22-515010-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),515010,,,L1 Expenses,0.483333333,6/1/2024,TOR-018-EK01-CA22-515010-11
,CA,TOR-025-01,FALSE,Kitchens (CAN),515010,,,L1 Expenses,3.223666667,6/1/2024,TOR-025-EK01-CA22-515010-11
,CA,TOR-025-01,FALSE,Kitchens (CAN),515010,,,L1 Expenses,0.483333333,6/1/2024,TOR-025-EK01-CA22-515010-11
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),515010,,,L1 Expenses,3.223666667,6/1/2024,TOR-028-EK02-CA22-515010-11
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),515010,,,L1 Expenses,0.483333333,6/1/2024,TOR-028-EK02-CA22-515010-11
,CA,TOR-039-01,FALSE,Kitchens (CAN),515010,,,L1 Expenses,3.223666667,6/1/2024,TOR-039-EK01-CA22-515010-11
,CA,TOR-039-01,FALSE,Kitchens (CAN),515010,,,L1 Expenses,0.483333333,6/1/2024,TOR-039-EK01-CA22-515010-11
Pikachu,CA,TOR-010-01,TRUE,Kitchens (CAN),515010,,,L1 Expenses,3.223666667,6/1/2024,TOR-010-EK01-CA22-515010-11
Pikachu,CA,TOR-010-01,TRUE,Kitchens (CAN),515010,,,L1 Expenses,0.483333333,6/1/2024,TOR-010-EK01-CA22-515010-11
,GB,MAN-045-01,FALSE,REEF UK,507010,,,L1 Expenses,5.872,6/1/2024,GB-M00010-GB-XX-RE-1540100-KI-1001320-GB11-D00019-07-507010
,GB,LDN-005-02,FALSE,REEF UK,507010,,,L1 Expenses,2.731666667,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000981-GB11-D00002-01-507010
,GB,LDN-005-03,FALSE,REEF UK,507010,,,L1 Expenses,2.731333333,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000982-GB11-D00002-01-507010
Newell Ltd,GB,LDN-146-01,TRUE,REEF UK,507010,,,L1 Expenses,4.212666667,6/1/2024,GB-M25861-GB-XX-RE-1497196-KI-1001190-GB11-D00019-07-507010
PNK International,GB,BIR-002-01,TRUE,REEF UK,507010,,,L1 Expenses,5.457333333,6/1/2024,GB-M25876-GB-XX-RE-1529223-KI-1001275-GB11-D00002-01-507010
,GB,MAN-045-01,FALSE,REEF UK,507005,,,L1 Expenses,6.318666667,6/1/2024,GB-M00010-GB-XX-RE-1540100-KI-1001320-GB11-D00002-01-507005
Times Square Burger Co,GB,MAN-046-01,TRUE,REEF UK,507010,,,L1 Expenses,3.510333333,6/1/2024,GB-M00010-GB-XX-RE-2157393-KI-1002211-GB11-D00002-01-507010
Eesentia,GB,LDN-205-02,TRUE,REEF UK,507010,,,L1 Expenses,5.457333333,6/1/2024,GB-M25861-GB-XX-RE-1532113-KI-1001091-GB11-D00002-01-507010
Times Square Burger Co,GB,MAN-046-01,TRUE,REEF UK,507010,,,L1 Expenses,5.457333333,6/1/2024,GB-M00010-GB-XX-RE-2157393-KI-1002211-GB11-D00002-01-507010
Eesentia,GB,LDN-205-02,TRUE,REEF UK,507010,,,L1 Expenses,4.306,6/1/2024,GB-M25861-GB-XX-RE-1532113-LDN-205-BK02-GB11-D00019-07-507010
Newell Ltd,GB,LDN-146-01,TRUE,REEF UK,507010,,,L1 Expenses,9.786666667,6/1/2024,GB-M25861-GB-XX-RE-1497196-KI-1001190-GB11-D00019-07-507010
Newell Ltd,GB,LDN-146-01,TRUE,REEF UK,507005,,,L1 Expenses,3.510333333,6/1/2024,GB-M25861-GB-XX-RE-1497196-KI-1001190-GB11-D00002-01-507005
Eesentia,GB,LDN-205-02,TRUE,REEF UK,507010,,,L1 Expenses,50.765,6/1/2024,GB-M25861-GB-XX-RE-1532113-LDN-205-BK02-GB11-D00019-07-507010
,GB,LDN-005-03,FALSE,REEF UK,507005,,,L1 Expenses,6.318666667,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000982-GB11-D00002-01-507005
Eesentia,GB,LDN-205-02,TRUE,REEF UK,507005,,,L1 Expenses,6.318666667,6/1/2024,GB-M25861-GB-XX-RE-1532113-KI-1001091-GB11-D00002-01-507005
,GB,LDN-005-02,FALSE,REEF UK,507010,,,L1 Expenses,3.510333333,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000981-GB11-D00002-01-507010
PNK International,GB,BIR-002-01,TRUE,REEF UK,507005,,,L1 Expenses,3.510333333,6/1/2024,GB-M25876-GB-XX-RE-1529223-KI-1001275-GB11-D00002-01-507005
,GB,LDN-202-01,FALSE,REEF UK,507010,,,L1 Expenses,17.02033333,6/1/2024,GB-M25861-GB-XX-RE-1524299-KI-1002145-GB11-D00002-01-507010
,GB,LDN-202-01,FALSE,REEF UK,507010,,,L1 Expenses,4.991333333,6/1/2024,GB-M25861-GB-XX-RE-1524299-KI-1002145-GB11-D00019-07-507010
Mamta's Kitchen 2,GB,LDN-029-02,TRUE,REEF UK,507005,,,L1 Expenses,3.510333333,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1002219-GB11-D00002-01-507005
Eesentia,GB,LDN-205-02,TRUE,REEF UK,507010,,,L1 Expenses,4.212666667,6/1/2024,GB-M25861-GB-XX-RE-1532113-LDN-205-BK02-GB11-D00019-07-507010
,GB,LDN-263-01,FALSE,REEF UK,511005,,,L1 Expenses,64.609,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-511005
Pinky,US,GBY-001-01,TRUE,Kitchens (US),511005,,,L1 Expenses,-19.38666667,6/1/2024,GBY-001-EK01-US20-511005-11
,US,SLC-001-01,FALSE,Kitchens (US),698025,,,L4 Expenses,19.85866667,6/1/2024,SLC-001-EK01-US20-698025-33
,US,MIA-037-04,FALSE,Kitchens (US),511005,,,L1 Expenses,35.953,6/1/2024,MIA-037-EK04-US23-511005-11
,US,MIN-030-01,FALSE,Kitchens (US),511005,,,L1 Expenses,-74.88366667,6/1/2024,MIN-030-EK01-US26-511005-11
Athena,US,MIA-112-01,TRUE,Kitchens (US),511005,,,L1 Expenses,1.069,6/1/2024,MIA-112-EK01-US23-511005-11
Tasty's,US,MIA-107-01,TRUE,Kitchens (US),511005,,,L1 Expenses,182.6516667,6/1/2024,MIA-107-HK01-US23-511005-32
Tom & Jerry,CA,TOR-005-02,TRUE,Kitchens (CAN),515040,,,L1 Expenses,3.046333333,6/1/2024,TOR-005-EK02-CA22-515040-11
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,511005,,,L1 Expenses,118.007,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-511005
NLAA,US,MIA-028-01,TRUE,Kitchens (US),511005,,,L1 Expenses,99.71266667,6/1/2024,MIA-028-EK01-US23-511005-11
Stacey,US,MIA-049-01,TRUE,Kitchens (US),511005,,,L1 Expenses,66.41433333,6/1/2024,MIA-049-EK01-US23-511005-11
Eleanor,US,MIA-009-07,TRUE,Kitchens (US),511005,,,L1 Expenses,147.8226667,6/1/2024,MIA-009-EK07-US23-511005-11
La Perla,US,MIA-007-02,TRUE,Kitchens (US),511005,,,L1 Expenses,53.71166667,6/1/2024,MIA-007-EK02-US23-511005-11
Creatures,US,DEN-011-02,TRUE,Kitchens (US),511005,,,L1 Expenses,41.003,6/1/2024,DEN-011-EK02-US25-511005-11
Demons,US,DEN-011-01,TRUE,Kitchens (US),511005,,,L1 Expenses,65.66566667,6/1/2024,DEN-011-EK01-US25-511005-11
,US,DEN-002-01,FALSE,Kitchens (US),511005,,,L1 Expenses,11.05333333,6/1/2024,DEN-002-EK01-US25-511005-11
After Eats,US,BAL-041-01,TRUE,Kitchens (US),511005,,,L1 Expenses,-18.31966667,6/1/2024,BAL-041-BK01-US21-511005-31
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,511005,,,L1 Expenses,66.68233333,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-511005
,GB,LDN-005-01,FALSE,REEF UK,511005,,,L1 Expenses,92.69333333,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000328-GB11-D00019-07-511005
Pikachu,CA,TOR-010-01,TRUE,Kitchens (CAN),511005,,,L1 Expenses,105.141,6/1/2024,TOR-010-EK01-CA22-511005-11
N&R Ltd,GB,LDN-261-01,TRUE,REEF UK,511005,,,L1 Expenses,46.36966667,6/1/2024,GB-M25861-GB-XX-RE-1552193-KI-1001267-GB11-D00019-07-511005
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,519025,,,L1 Expenses,0.756333333,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-519025
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,519025,,,L1 Expenses,0.525666667,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-519025
GRAVITY 2,GB,LDN-292-02,TRUE,REEF UK,507010,,,L1 Expenses,10.60933333,6/1/2024,GB-M25861-GB-XX-RE-1889236-KI-1002209-GB11-D00019-07-507010
Times Square Burger Co,GB,MAN-046-01,TRUE,REEF UK,507010,,,L1 Expenses,57.71466667,6/1/2024,GB-M00010-GB-XX-RE-2157393-KI-1002211-GB11-D00019-07-507010
Preston,CA,OTT-006-01,TRUE,Kitchens (CAN),520040,,,L2 Expenses,13.42333333,6/1/2024,OTT-006-EK01-CA22-520040-11
King Edward,CA,OTT-008-01,TRUE,Kitchens (CAN),520040,,,L2 Expenses,6.621,6/1/2024,OTT-008-EK01-CA22-520040-11
,CA,OTT-004-02,FALSE,Kitchens (CAN),520040,,,L2 Expenses,5.856,6/1/2024,OTT-004-EK02-CA22-520040-11
,US,RHQ-MF0-70,FALSE,Kitchens (US),507010,,,L1 Expenses,7.445666667,6/1/2024,RHQ-MF0-HQ70-US20-507010-16
King Edward,CA,OTT-008-01,TRUE,Kitchens (CAN),507005,,,L1 Expenses,21.041,6/1/2024,OTT-008-EK01-CA22-507005-55
,GB,LDN-263-01,FALSE,REEF UK,511005,,,L1 Expenses,77.38933333,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-511005
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,511005,,,L1 Expenses,176.8203333,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-511005
,GB,LDN-005-01,FALSE,REEF UK,511005,,,L1 Expenses,55.75633333,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000328-GB11-D00019-07-511005
,GB,FC-1001186,FALSE,REEF UK,610005,,,L4 Expenses,899.6663333,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001186-GB11-D00012-01-610005
,GB,FC-1001186,FALSE,REEF UK,698015,,,L4 Expenses,8.996666667,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001186-GB11-D00012-01-698015
,US,MIA-108-01,FALSE,Kitchens (US),698025,,,L4 Expenses,28.77966667,6/1/2024,MIA-108-BR01-US23-698025-33
,CA,TOR-025-01,FALSE,Kitchens (CAN),515005,,,L1 Expenses,39.912,6/1/2024,TOR-025-EK01-CA22-515005-11
,CA,TOR-025-01,FALSE,Kitchens (CAN),515010,,,L1 Expenses,0.885333333,6/1/2024,TOR-025-EK01-CA22-515010-11
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,507010,,,L1 Expenses,85.64733333,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-507010
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,515005,,,L1 Expenses,4.737666667,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-04-515005
Mamta's Kitchen 2,GB,LDN-029-02,TRUE,REEF UK,515005,,,L1 Expenses,3.024666667,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1002219-GB11-D00019-04-515005
,CA,TOR-016-01,FALSE,Kitchens (CAN),520040,,,L2 Expenses,9.773666667,6/1/2024,TOR-016-EK01-CA22-520040-11
Pikachu,CA,TOR-010-01,TRUE,Kitchens (CAN),520040,,,L2 Expenses,9.773666667,6/1/2024,TOR-010-EK01-CA22-520040-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),520040,,,L2 Expenses,16.294,6/1/2024,TOR-018-EK01-CA22-520040-11
,CA,TOR-003-01,FALSE,Kitchens (CAN),520040,,,L2 Expenses,9.776333333,6/1/2024,TOR-003-EK01-CA22-520040-11
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),520040,,,L2 Expenses,9.776333333,6/1/2024,TOR-028-EK02-CA22-520040-11
,CA,TOR-039-01,FALSE,Kitchens (CAN),520040,,,L2 Expenses,9.776333333,6/1/2024,TOR-039-EK01-CA22-520040-11
Eesentia,GB,LDN-205-02,TRUE,REEF UK,515005,,,L1 Expenses,59.625,6/1/2024,GB-M25861-GB-XX-RE-1532113-KI-1001091-GB11-D00002-01-515005
,US,MIA-900-06,FALSE,Kitchens (US),536020,,,L3 Expenses,11.754,6/1/2024,MIA-900-PK06-US23-536020-12
NLAA,US,MIA-028-01,TRUE,Kitchens (US),519080,,,L1 Expenses,2.837,6/1/2024,MIA-028-EK01-US23-519080-11
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),511005,,,L1 Expenses,101.6346667,6/1/2024,TOR-028-EK02-CA22-511005-11
,US,RHQ-000-51,FALSE,Kitchens (US),537005,,,L3 Expenses,736.2726667,6/1/2024,RHQ-000-HQ51-US20-537005-31
,US,RHQ-000-51,FALSE,Kitchens (US),507010,,,L1 Expenses,5.416,6/1/2024,RHQ-000-HQ51-US20-507010-31
,US,DEN-900-01,FALSE,Kitchens (US),536030,,,L3 Expenses,0.091,6/1/2024,DEN-900-PK01-US25-536030-12
,US,DEN-900-01,FALSE,Kitchens (US),536030,,,L3 Expenses,0.013,6/1/2024,DEN-900-PK01-US25-536030-12
,US,DEN-900-01,FALSE,Kitchens (US),536030,,,L3 Expenses,1.866666667,6/1/2024,DEN-900-PK01-US25-536030-12
,US,DEN-900-01,FALSE,Kitchens (US),536030,,,L3 Expenses,0.96,6/1/2024,DEN-900-PK01-US25-536030-12
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),515030,,,L1 Expenses,7.165666667,6/1/2024,TOR-018-EK01-CA22-515030-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),515030,,,L1 Expenses,0.304333333,6/1/2024,TOR-018-EK01-CA22-515030-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),515030,,,L1 Expenses,0.980333333,6/1/2024,TOR-018-EK01-CA22-515030-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),515030,,,L1 Expenses,0.304333333,6/1/2024,TOR-018-EK01-CA22-515030-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),515030,,,L1 Expenses,1.131,6/1/2024,TOR-018-EK01-CA22-515030-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),515030,,,L1 Expenses,8.258333333,6/1/2024,TOR-018-EK01-CA22-515030-11
Preston,CA,OTT-006-01,TRUE,Kitchens (CAN),519080,,,L1 Expenses,4.401666667,6/1/2024,OTT-006-EK01-CA22-519080-11
,US,MIA-900-01,FALSE,Kitchens (US),507005,,,L1 Expenses,65.16666667,6/1/2024,MIA-900-UG01-US23-507005-49
N&R Ltd,GB,LDN-261-01,TRUE,REEF UK,509005,,,L1 Expenses,74.22466667,6/1/2024,GB-M25861-GB-XX-RE-1552193-KI-1001267-GB11-D00002-01-509005
,CA,TOR-900-02,FALSE,Kitchens (CAN),535020,,,L3 Expenses,16.139,6/1/2024,TOR-900-PK02-CA22-535020-12
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),519080,,,L1 Expenses,4.388,6/1/2024,TOR-028-EK02-CA22-519080-11
,GB,LDN-263-01,FALSE,REEF UK,507010,,,L1 Expenses,7.549666667,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-507010
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,515030,,,L1 Expenses,12.76333333,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-04-515030
Mamta's Kitchen 2,GB,LDN-029-02,TRUE,REEF UK,515030,,,L1 Expenses,12.76333333,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1002219-GB11-D00019-04-515030
,GB,LDN-263-01,FALSE,REEF UK,515030,,,L1 Expenses,28.83133333,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-04-515030
SkyHawk,US,MIA-003-01,TRUE,Kitchens (US),537010,,,L3 Expenses,9.94,6/1/2024,MIA-003-EK01-US23-537010-11
SkyHawk,US,MIA-003-01,TRUE,Kitchens (US),537010,,,L3 Expenses,8.333333333,6/1/2024,MIA-003-EK01-US23-537010-11
SkyHawk,US,MIA-003-01,TRUE,Kitchens (US),537010,,,L3 Expenses,8.333333333,6/1/2024,MIA-003-EK01-US23-537010-11
Tom & Jerry,CA,TOR-005-02,TRUE,Kitchens (CAN),515010,,,L1 Expenses,1.555333333,6/1/2024,TOR-005-EK02-CA22-515010-11
Tom & Jerry,CA,TOR-005-02,TRUE,Kitchens (CAN),515010,,,L1 Expenses,0.233333333,6/1/2024,TOR-005-EK02-CA22-515010-11
,CA,TOR-016-01,FALSE,Kitchens (CAN),515010,,,L1 Expenses,1.555333333,6/1/2024,TOR-016-EK01-CA22-515010-11
,CA,TOR-016-01,FALSE,Kitchens (CAN),515010,,,L1 Expenses,0.233333333,6/1/2024,TOR-016-EK01-CA22-515010-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),515010,,,L1 Expenses,1.555333333,6/1/2024,TOR-018-EK01-CA22-515010-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),515010,,,L1 Expenses,0.233333333,6/1/2024,TOR-018-EK01-CA22-515010-11
,CA,TOR-025-01,FALSE,Kitchens (CAN),515010,,,L1 Expenses,1.555333333,6/1/2024,TOR-025-EK01-CA22-515010-11
,CA,TOR-025-01,FALSE,Kitchens (CAN),515010,,,L1 Expenses,0.233333333,6/1/2024,TOR-025-EK01-CA22-515010-11
