,Vessel,Vessel Name,Business Date Local,Country,Line Item,is_ulysses,delivery_platform,Amount,Line Order
274,BIR-002-01,PNK International,2024-04-08,GB,Commission Usd,True,Flyt,3.62,L1-06
275,BIR-002-01,PNK International,2024-04-08,GB,Commission Usd,True,UberEats,184.7,L1-06
276,BIR-002-01,PNK International,2024-04-08,GB,Discount Usd,True,Deliveroo,0.0,L1-02
277,BIR-002-01,PNK International,2024-04-08,GB,Discount Usd,True,Flyt,0.8099999999999999,L1-02
278,BIR-002-01,PNK International,2024-04-08,GB,Discount Usd,True,UberEats,0.0,L1-02
279,BIR-002-01,PNK International,2024-04-08,GB,Gross Sales Usd,True,Deliveroo,575.13,L1-01
280,BIR-002-01,PNK International,2024-04-08,GB,Gross Sales Usd,True,Flyt,16.02,L1-01
281,BIR-002-01,PNK International,2024-04-08,GB,Gross Sales Usd,True,UberEats,831.67,L1-01
282,BIR-002-01,PNK International,2024-04-08,GB,Net Sales Usd,True,Deliveroo,462.76,L1-05
283,BIR-002-01,PNK International,2024-04-08,GB,Net Sales Usd,True,Flyt,12.24,L1-05
284,BIR-002-01,PNK International,2024-04-08,GB,Net Sales Usd,True,UberEats,669.2,L1-05
285,BIR-002-01,PNK International,2024-04-08,GB,Refund Usd,True,Deliveroo,29.169999999999998,L1-03
286,BIR-002-01,PNK International,2024-04-08,GB,Refund Usd,True,Flyt,0.8099999999999999,L1-03
287,BIR-002-01,PNK International,2024-04-08,GB,Refund Usd,True,UberEats,42.19,L1-03
288,BIR-002-01,PNK International,2024-04-08,GB,Royalty Usd,True,Deliveroo,16.21,L1-07
289,BIR-002-01,PNK International,2024-04-08,GB,Royalty Usd,True,Flyt,0.43,L1-07
290,BIR-002-01,PNK International,2024-04-08,GB,Royalty Usd,True,UberEats,23.47,L1-07
291,BIR-002-01,PNK International,2024-04-08,GB,Vat Usd,True,Deliveroo,91.45,L1-04
292,BIR-002-01,PNK International,2024-04-08,GB,Vat Usd,True,Flyt,2.3899999999999997,L1-04
293,BIR-002-01,PNK International,2024-04-08,GB,Vat Usd,True,UberEats,132.21,L1-04
294,BIR-002-01,PNK International,2024-04-09,GB,Commission Usd,True,Deliveroo,92.19,L1-06
295,BIR-002-01,PNK International,2024-04-09,GB,Commission Usd,True,Flyt,40.84,L1-06
296,BIR-002-01,PNK International,2024-04-09,GB,Commission Usd,True,UberEats,96.48,L1-06
297,BIR-002-01,PNK International,2024-04-09,GB,Discount Usd,True,Deliveroo,0.0,L1-02
298,BIR-002-01,PNK International,2024-04-09,GB,Discount Usd,True,Flyt,9.2,L1-02
299,BIR-002-01,PNK International,2024-04-09,GB,Discount Usd,True,UberEats,0.0,L1-02
300,BIR-002-01,PNK International,2024-04-09,GB,Gross Sales Usd,True,Deliveroo,319.57,L1-01
301,BIR-002-01,PNK International,2024-04-09,GB,Gross Sales Usd,True,Flyt,182.08999999999997,L1-01
302,BIR-002-01,PNK International,2024-04-09,GB,Gross Sales Usd,True,UberEats,436.25,L1-01
303,BIR-002-01,PNK International,2024-04-09,GB,Net Sales Usd,True,Deliveroo,256.06,L1-05
304,BIR-002-01,PNK International,2024-04-09,GB,Net Sales Usd,True,Flyt,138.55,L1-05
305,BIR-002-01,PNK International,2024-04-09,GB,Net Sales Usd,True,UberEats,349.57,L1-05
306,BIR-002-01,PNK International,2024-04-09,GB,Refund Usd,True,Deliveroo,16.13,L1-03
307,BIR-002-01,PNK International,2024-04-09,GB,Refund Usd,True,Flyt,9.2,L1-03
308,BIR-002-01,PNK International,2024-04-09,GB,Refund Usd,True,UberEats,22.04,L1-03
309,BIR-002-01,PNK International,2024-04-09,GB,Royalty Usd,True,Deliveroo,8.97,L1-07
310,BIR-002-01,PNK International,2024-04-09,GB,Royalty Usd,True,Flyt,4.85,L1-07
311,BIR-002-01,PNK International,2024-04-09,GB,Royalty Usd,True,UberEats,12.26,L1-07
312,BIR-002-01,PNK International,2024-04-09,GB,Vat Usd,True,Deliveroo,50.57,L1-04
313,BIR-002-01,PNK International,2024-04-09,GB,Vat Usd,True,Flyt,26.97,L1-04
314,BIR-002-01,PNK International,2024-04-09,GB,Vat Usd,True,UberEats,69.07000000000001,L1-04
315,BIR-002-01,PNK International,2024-04-10,GB,Commission Usd,True,Deliveroo,205.72,L1-06
316,BIR-002-01,PNK International,2024-04-10,GB,Commission Usd,True,Flyt,20.82,L1-06
317,BIR-002-01,PNK International,2024-04-10,GB,Commission Usd,True,UberEats,260.29,L1-06
318,BIR-002-01,PNK International,2024-04-10,GB,Discount Usd,True,Deliveroo,0.0,L1-02
319,BIR-002-01,PNK International,2024-04-10,GB,Discount Usd,True,Flyt,4.68,L1-02
320,BIR-002-01,PNK International,2024-04-10,GB,Discount Usd,True,UberEats,0.0,L1-02
321,BIR-002-01,PNK International,2024-04-10,GB,Gross Sales Usd,True,Deliveroo,713.22,L1-01
322,BIR-002-01,PNK International,2024-04-10,GB,Gross Sales Usd,True,Flyt,92.69999999999999,L1-01
323,BIR-002-01,PNK International,2024-04-10,GB,Gross Sales Usd,True,UberEats,1162.59,L1-01
324,BIR-002-01,PNK International,2024-04-10,GB,Net Sales Usd,True,Deliveroo,571.43,L1-05
325,BIR-002-01,PNK International,2024-04-10,GB,Net Sales Usd,True,Flyt,70.50999999999999,L1-05
326,BIR-002-01,PNK International,2024-04-10,GB,Net Sales Usd,True,UberEats,931.58,L1-05
327,BIR-002-01,PNK International,2024-04-10,GB,Refund Usd,True,Deliveroo,36.02,L1-03
328,BIR-002-01,PNK International,2024-04-10,GB,Refund Usd,True,Flyt,4.68,L1-03
329,BIR-002-01,PNK International,2024-04-10,GB,Refund Usd,True,UberEats,58.7,L1-03
330,BIR-002-01,PNK International,2024-04-10,GB,Royalty Usd,True,Deliveroo,20.05,L1-07
331,BIR-002-01,PNK International,2024-04-10,GB,Royalty Usd,True,Flyt,2.4699999999999998,L1-07
332,BIR-002-01,PNK International,2024-04-10,GB,Royalty Usd,True,UberEats,33.48,L1-07
333,BIR-002-01,PNK International,2024-04-10,GB,Vat Usd,True,Deliveroo,112.92,L1-04
334,BIR-002-01,PNK International,2024-04-10,GB,Vat Usd,True,Flyt,13.75,L1-04
335,BIR-002-01,PNK International,2024-04-10,GB,Vat Usd,True,UberEats,183.96,L1-04
336,BIR-002-01,PNK International,2024-04-11,GB,Commission Usd,True,Deliveroo,133.75,L1-06
337,BIR-002-01,PNK International,2024-04-11,GB,Commission Usd,True,Flyt,20.55,L1-06
338,BIR-002-01,PNK International,2024-04-11,GB,Commission Usd,True,UberEats,233.05,L1-06
339,BIR-002-01,PNK International,2024-04-11,GB,Discount Usd,True,Deliveroo,23.64,L1-02
340,BIR-002-01,PNK International,2024-04-11,GB,Discount Usd,True,Flyt,4.62,L1-02
341,BIR-002-01,PNK International,2024-04-11,GB,Discount Usd,True,UberEats,63.19,L1-02
342,BIR-002-01,PNK International,2024-04-11,GB,Gross Sales Usd,True,Deliveroo,487.38,L1-01
343,BIR-002-01,PNK International,2024-04-11,GB,Gross Sales Usd,True,Flyt,91.56,L1-01
344,BIR-002-01,PNK International,2024-04-11,GB,Gross Sales Usd,True,UberEats,1117.08,L1-01
345,BIR-002-01,PNK International,2024-04-11,GB,Net Sales Usd,True,Deliveroo,371.51,L1-05
346,BIR-002-01,PNK International,2024-04-11,GB,Net Sales Usd,True,Flyt,69.65,L1-05
347,BIR-002-01,PNK International,2024-04-11,GB,Net Sales Usd,True,UberEats,844.41,L1-05
348,BIR-002-01,PNK International,2024-04-11,GB,Refund Usd,True,Deliveroo,24.61,L1-03
349,BIR-002-01,PNK International,2024-04-11,GB,Refund Usd,True,Flyt,4.62,L1-03
350,BIR-002-01,PNK International,2024-04-11,GB,Refund Usd,True,UberEats,56.43,L1-03
351,BIR-002-01,PNK International,2024-04-11,GB,Royalty Usd,True,Deliveroo,13.02,L1-07
352,BIR-002-01,PNK International,2024-04-11,GB,Royalty Usd,True,Flyt,2.44,L1-07
353,BIR-002-01,PNK International,2024-04-11,GB,Royalty Usd,True,UberEats,29.62,L1-07
354,BIR-002-01,PNK International,2024-04-11,GB,Vat Usd,True,Deliveroo,72.45,L1-04
355,BIR-002-01,PNK International,2024-04-11,GB,Vat Usd,True,Flyt,13.56,L1-04
356,BIR-002-01,PNK International,2024-04-11,GB,Vat Usd,True,UberEats,164.25,L1-04
357,BIR-002-01,PNK International,2024-04-12,GB,Commission Usd,True,Deliveroo,139.86,L1-06
358,BIR-002-01,PNK International,2024-04-12,GB,Commission Usd,True,Flyt,49.47,L1-06
359,BIR-002-01,PNK International,2024-04-12,GB,Commission Usd,True,UberEats,206.99,L1-06
360,BIR-002-01,PNK International,2024-04-12,GB,Discount Usd,True,Deliveroo,40.83,L1-02
361,BIR-002-01,PNK International,2024-04-12,GB,Discount Usd,True,Flyt,11.13,L1-02
362,BIR-002-01,PNK International,2024-04-12,GB,Discount Usd,True,UberEats,60.91,L1-02
363,BIR-002-01,PNK International,2024-04-12,GB,Gross Sales Usd,True,Deliveroo,525.63,L1-01
364,BIR-002-01,PNK International,2024-04-12,GB,Gross Sales Usd,True,Flyt,220.48000000000002,L1-01
365,BIR-002-01,PNK International,2024-04-12,GB,Gross Sales Usd,True,UberEats,996.8199999999999,L1-01
366,BIR-002-01,PNK International,2024-04-12,GB,Net Sales Usd,True,Deliveroo,388.49,L1-05
367,BIR-002-01,PNK International,2024-04-12,GB,Net Sales Usd,True,Flyt,167.78,L1-05
368,BIR-002-01,PNK International,2024-04-12,GB,Net Sales Usd,True,UberEats,749.95,L1-05
369,BIR-002-01,PNK International,2024-04-12,GB,Refund Usd,True,Deliveroo,26.54,L1-03
370,BIR-002-01,PNK International,2024-04-12,GB,Refund Usd,True,Flyt,11.13,L1-03
371,BIR-002-01,PNK International,2024-04-12,GB,Refund Usd,True,UberEats,50.33,L1-03
372,BIR-002-01,PNK International,2024-04-12,GB,Royalty Usd,True,Deliveroo,13.620000000000001,L1-07
373,BIR-002-01,PNK International,2024-04-12,GB,Royalty Usd,True,Flyt,5.880000000000001,L1-07
374,BIR-002-01,PNK International,2024-04-12,GB,Royalty Usd,True,UberEats,26.26,L1-07
375,BIR-002-01,PNK International,2024-04-12,GB,Vat Usd,True,Deliveroo,75.03,L1-04
376,BIR-002-01,PNK International,2024-04-12,GB,Vat Usd,True,Flyt,32.65,L1-04
377,BIR-002-01,PNK International,2024-04-12,GB,Vat Usd,True,UberEats,145.65,L1-04
378,BIR-002-01,PNK International,2024-04-13,GB,Commission Usd,True,Deliveroo,211.32,L1-06
379,BIR-002-01,PNK International,2024-04-13,GB,Commission Usd,True,Flyt,35.629999999999995,L1-06
380,BIR-002-01,PNK International,2024-04-13,GB,Commission Usd,True,UberEats,240.72,L1-06
381,BIR-002-01,PNK International,2024-04-13,GB,Discount Usd,True,Deliveroo,57.73,L1-02
382,BIR-002-01,PNK International,2024-04-13,GB,Discount Usd,True,Flyt,8.02,L1-02
383,BIR-002-01,PNK International,2024-04-13,GB,Discount Usd,True,UberEats,79.34,L1-02
384,BIR-002-01,PNK International,2024-04-13,GB,Gross Sales Usd,True,Deliveroo,790.24,L1-01
385,BIR-002-01,PNK International,2024-04-13,GB,Gross Sales Usd,True,Flyt,158.78,L1-01
386,BIR-002-01,PNK International,2024-04-13,GB,Gross Sales Usd,True,UberEats,1167.75,L1-01
387,BIR-002-01,PNK International,2024-04-13,GB,Net Sales Usd,True,Deliveroo,586.96,L1-05
388,BIR-002-01,PNK International,2024-04-13,GB,Net Sales Usd,True,Flyt,120.83,L1-05
389,BIR-002-01,PNK International,2024-04-13,GB,Net Sales Usd,True,UberEats,872.21,L1-05
390,BIR-002-01,PNK International,2024-04-13,GB,Refund Usd,True,Deliveroo,39.91,L1-03
391,BIR-002-01,PNK International,2024-04-13,GB,Refund Usd,True,Flyt,8.02,L1-03
392,BIR-002-01,PNK International,2024-04-13,GB,Refund Usd,True,UberEats,59.0,L1-03
393,BIR-002-01,PNK International,2024-04-13,GB,Royalty Usd,True,Deliveroo,20.57,L1-07
394,BIR-002-01,PNK International,2024-04-13,GB,Royalty Usd,True,Flyt,4.23,L1-07
395,BIR-002-01,PNK International,2024-04-13,GB,Royalty Usd,True,UberEats,30.54,L1-07
396,BIR-002-01,PNK International,2024-04-13,GB,Vat Usd,True,Deliveroo,113.53,L1-04
397,BIR-002-01,PNK International,2024-04-13,GB,Vat Usd,True,Flyt,23.540000000000003,L1-04
398,BIR-002-01,PNK International,2024-04-13,GB,Vat Usd,True,UberEats,169.0,L1-04
399,BIR-002-01,PNK International,2024-04-14,GB,Commission Usd,True,Deliveroo,300.79,L1-06
400,BIR-002-01,PNK International,2024-04-14,GB,Commission Usd,True,Flyt,7.3,L1-06
401,BIR-002-01,PNK International,2024-04-14,GB,Commission Usd,True,UberEats,215.05,L1-06
402,BIR-002-01,PNK International,2024-04-14,GB,Discount Usd,True,Deliveroo,73.38,L1-02
403,BIR-002-01,PNK International,2024-04-14,GB,Discount Usd,True,Flyt,1.64,L1-02
404,BIR-002-01,PNK International,2024-04-14,GB,Discount Usd,True,UberEats,61.25,L1-02
405,BIR-002-01,PNK International,2024-04-14,GB,Gross Sales Usd,True,Deliveroo,1115.98,L1-01
406,BIR-002-01,PNK International,2024-04-14,GB,Gross Sales Usd,True,Flyt,32.54,L1-01
407,BIR-002-01,PNK International,2024-04-14,GB,Gross Sales Usd,True,UberEats,1033.64,L1-01
408,BIR-002-01,PNK International,2024-04-14,GB,Net Sales Usd,True,Deliveroo,835.4399999999999,L1-05
409,BIR-002-01,PNK International,2024-04-14,GB,Net Sales Usd,True,Flyt,24.75,L1-05
410,BIR-002-01,PNK International,2024-04-14,GB,Net Sales Usd,True,UberEats,779.1700000000001,L1-05
411,BIR-002-01,PNK International,2024-04-14,GB,Refund Usd,True,Deliveroo,56.33,L1-03
412,BIR-002-01,PNK International,2024-04-14,GB,Refund Usd,True,Flyt,1.64,L1-03
413,BIR-002-01,PNK International,2024-04-14,GB,Refund Usd,True,UberEats,52.2,L1-03
414,BIR-002-01,PNK International,2024-04-14,GB,Royalty Usd,True,Deliveroo,29.28,L1-07
415,BIR-002-01,PNK International,2024-04-14,GB,Royalty Usd,True,Flyt,0.8699999999999999,L1-07
416,BIR-002-01,PNK International,2024-04-14,GB,Royalty Usd,True,UberEats,27.28,L1-07
417,BIR-002-01,PNK International,2024-04-14,GB,Vat Usd,True,Deliveroo,161.97,L1-04
418,BIR-002-01,PNK International,2024-04-14,GB,Vat Usd,True,Flyt,4.82,L1-04
419,BIR-002-01,PNK International,2024-04-14,GB,Vat Usd,True,UberEats,151.38,L1-04
420,BIR-002-01,PNK International,2024-04-15,GB,Commission Usd,True,Deliveroo,149.3,L1-06
421,BIR-002-01,PNK International,2024-04-15,GB,Commission Usd,True,Flyt,5.529999999999999,L1-06
422,BIR-002-01,PNK International,2024-04-15,GB,Commission Usd,True,UberEats,197.47,L1-06
423,BIR-002-01,PNK International,2024-04-15,GB,Discount Usd,True,Deliveroo,32.97,L1-02
424,BIR-002-01,PNK International,2024-04-15,GB,Discount Usd,True,Flyt,1.24,L1-02
425,BIR-002-01,PNK International,2024-04-15,GB,Discount Usd,True,UberEats,67.56,L1-02
426,BIR-002-01,PNK International,2024-04-15,GB,Gross Sales Usd,True,Deliveroo,550.53,L1-01
427,BIR-002-01,PNK International,2024-04-15,GB,Gross Sales Usd,True,Flyt,24.65,L1-01
428,BIR-002-01,PNK International,2024-04-15,GB,Gross Sales Usd,True,UberEats,960.4399999999999,L1-01
429,BIR-002-01,PNK International,2024-04-15,GB,Net Sales Usd,True,Deliveroo,414.71000000000004,L1-05
430,BIR-002-01,PNK International,2024-04-15,GB,Net Sales Usd,True,Flyt,18.759999999999998,L1-05
431,BIR-002-01,PNK International,2024-04-15,GB,Net Sales Usd,True,UberEats,715.45,L1-05
432,BIR-002-01,PNK International,2024-04-15,GB,Refund Usd,True,Deliveroo,27.81,L1-03
433,BIR-002-01,PNK International,2024-04-15,GB,Refund Usd,True,Flyt,1.24,L1-03
434,BIR-002-01,PNK International,2024-04-15,GB,Refund Usd,True,UberEats,48.5,L1-03
435,BIR-002-01,PNK International,2024-04-15,GB,Royalty Usd,True,Deliveroo,14.52,L1-07
436,BIR-002-01,PNK International,2024-04-15,GB,Royalty Usd,True,Flyt,0.6599999999999999,L1-07
437,BIR-002-01,PNK International,2024-04-15,GB,Royalty Usd,True,UberEats,25.04,L1-07
438,BIR-002-01,PNK International,2024-04-15,GB,Vat Usd,True,Deliveroo,80.53999999999999,L1-04
439,BIR-002-01,PNK International,2024-04-15,GB,Vat Usd,True,Flyt,3.65,L1-04
440,BIR-002-01,PNK International,2024-04-15,GB,Vat Usd,True,UberEats,138.52,L1-04
441,DEN-011-01,Demons,2024-04-07,US,Commission Usd,True,DoorDash,183.76,L1-06
442,DEN-011-01,Demons,2024-04-07,US,Commission Usd,True,GrubhubV2,51.02,L1-06
443,DEN-011-01,Demons,2024-04-07,US,Commission Usd,True,UberEats,313.65,L1-06
444,DEN-011-01,Demons,2024-04-07,US,Discount Usd,True,DoorDash,27.28,L1-02
445,DEN-011-01,Demons,2024-04-07,US,Discount Usd,True,GrubhubV2,9.57,L1-02
446,DEN-011-01,Demons,2024-04-07,US,Discount Usd,True,UberEats,47.67,L1-02
447,DEN-011-01,Demons,2024-04-07,US,Gross Sales Usd,True,DoorDash,909.27,L1-01
448,DEN-011-01,Demons,2024-04-07,US,Gross Sales Usd,True,GrubhubV2,319.38,L1-01
449,DEN-011-01,Demons,2024-04-07,US,Gross Sales Usd,True,UberEats,1454.9,L1-01
450,DEN-011-01,Demons,2024-04-07,US,Net Sales Usd,True,DoorDash,854.6999999999999,L1-05
451,DEN-011-01,Demons,2024-04-07,US,Net Sales Usd,True,GrubhubV2,300.21,L1-05
452,DEN-011-01,Demons,2024-04-07,US,Net Sales Usd,True,UberEats,1363.6,L1-05
453,DEN-011-01,Demons,2024-04-07,US,Refund Usd,True,DoorDash,27.28,L1-03
454,DEN-011-01,Demons,2024-04-07,US,Refund Usd,True,GrubhubV2,9.57,L1-03
455,DEN-011-01,Demons,2024-04-07,US,Refund Usd,True,UberEats,43.64,L1-03
456,DEN-011-01,Demons,2024-04-07,US,Royalty Usd,True,DoorDash,13.83,L1-07
457,DEN-011-01,Demons,2024-04-07,US,Royalty Usd,True,GrubhubV2,2.9899999999999998,L1-07
458,DEN-011-01,Demons,2024-04-07,US,Royalty Usd,True,UberEats,32.55,L1-07
459,DEN-011-01,Demons,2024-04-07,US,Vat Usd,True,DoorDash,0.0,L1-04
460,DEN-011-01,Demons,2024-04-07,US,Vat Usd,True,GrubhubV2,0.0,L1-04
461,DEN-011-01,Demons,2024-04-07,US,Vat Usd,True,UberEats,0.0,L1-04
462,DEN-011-01,Demons,2024-04-08,US,Commission Usd,True,DoorDash,160.63,L1-06
463,DEN-011-01,Demons,2024-04-08,US,Commission Usd,True,GrubhubV2,11.29,L1-06
464,DEN-011-01,Demons,2024-04-08,US,Commission Usd,True,UberEats,188.85999999999999,L1-06
465,DEN-011-01,Demons,2024-04-08,US,Discount Usd,True,DoorDash,23.84,L1-02
466,DEN-011-01,Demons,2024-04-08,US,Discount Usd,True,GrubhubV2,2.12,L1-02
467,DEN-011-01,Demons,2024-04-08,US,Discount Usd,True,UberEats,17.009999999999998,L1-02
468,DEN-011-01,Demons,2024-04-08,US,Gross Sales Usd,True,DoorDash,794.96,L1-01
469,DEN-011-01,Demons,2024-04-08,US,Gross Sales Usd,True,GrubhubV2,70.62,L1-01
470,DEN-011-01,Demons,2024-04-08,US,Gross Sales Usd,True,UberEats,864.06,L1-01
471,DEN-011-01,Demons,2024-04-08,US,Net Sales Usd,True,DoorDash,747.25,L1-05
472,DEN-011-01,Demons,2024-04-08,US,Net Sales Usd,True,GrubhubV2,66.38,L1-05
473,DEN-011-01,Demons,2024-04-08,US,Net Sales Usd,True,UberEats,821.12,L1-05
474,DEN-011-01,Demons,2024-04-08,US,Refund Usd,True,DoorDash,23.84,L1-03
475,DEN-011-01,Demons,2024-04-08,US,Refund Usd,True,GrubhubV2,2.12,L1-03
476,DEN-011-01,Demons,2024-04-08,US,Refund Usd,True,UberEats,25.93,L1-03
477,DEN-011-01,Demons,2024-04-08,US,Royalty Usd,True,DoorDash,15.620000000000001,L1-07
478,DEN-011-01,Demons,2024-04-08,US,Royalty Usd,True,GrubhubV2,0.0,L1-07
479,DEN-011-01,Demons,2024-04-08,US,Royalty Usd,True,UberEats,18.2,L1-07
480,DEN-011-01,Demons,2024-04-08,US,Vat Usd,True,DoorDash,0.0,L1-04
481,DEN-011-01,Demons,2024-04-08,US,Vat Usd,True,GrubhubV2,0.0,L1-04
482,DEN-011-01,Demons,2024-04-08,US,Vat Usd,True,UberEats,0.0,L1-04
483,DEN-011-01,Demons,2024-04-09,US,Commission Usd,True,DoorDash,209.99,L1-06
484,DEN-011-01,Demons,2024-04-09,US,Commission Usd,True,GrubhubV2,42.11,L1-06
485,DEN-011-01,Demons,2024-04-09,US,Commission Usd,True,UberEats,222.5,L1-06
486,DEN-011-01,Demons,2024-04-09,US,Discount Usd,True,DoorDash,31.18,L1-02
487,DEN-011-01,Demons,2024-04-09,US,Discount Usd,True,GrubhubV2,7.890000000000001,L1-02
488,DEN-011-01,Demons,2024-04-09,US,Discount Usd,True,UberEats,36.27,L1-02
489,DEN-011-01,Demons,2024-04-09,US,Gross Sales Usd,True,DoorDash,1039.09,L1-01
490,DEN-011-01,Demons,2024-04-09,US,Gross Sales Usd,True,GrubhubV2,263.5,L1-01
491,DEN-011-01,Demons,2024-04-09,US,Gross Sales Usd,True,UberEats,1034.65,L1-01
492,DEN-011-01,Demons,2024-04-09,US,Net Sales Usd,True,DoorDash,976.75,L1-05
493,DEN-011-01,Demons,2024-04-09,US,Net Sales Usd,True,GrubhubV2,247.69,L1-05
494,DEN-011-01,Demons,2024-04-09,US,Net Sales Usd,True,UberEats,967.34,L1-05
495,DEN-011-01,Demons,2024-04-09,US,Refund Usd,True,DoorDash,31.18,L1-03
496,DEN-011-01,Demons,2024-04-09,US,Refund Usd,True,GrubhubV2,7.890000000000001,L1-03
497,DEN-011-01,Demons,2024-04-09,US,Refund Usd,True,UberEats,31.04,L1-03
498,DEN-011-01,Demons,2024-04-09,US,Royalty Usd,True,DoorDash,20.72,L1-07
499,DEN-011-01,Demons,2024-04-09,US,Royalty Usd,True,GrubhubV2,7.24,L1-07
500,DEN-011-01,Demons,2024-04-09,US,Royalty Usd,True,UberEats,16.81,L1-07
501,DEN-011-01,Demons,2024-04-09,US,Vat Usd,True,DoorDash,0.0,L1-04
502,DEN-011-01,Demons,2024-04-09,US,Vat Usd,True,GrubhubV2,0.0,L1-04
503,DEN-011-01,Demons,2024-04-09,US,Vat Usd,True,UberEats,0.0,L1-04
504,DEN-011-01,Demons,2024-04-10,US,Commission Usd,True,DoorDash,223.3,L1-06
505,DEN-011-01,Demons,2024-04-10,US,Commission Usd,True,GrubhubV2,48.04,L1-06
506,DEN-011-01,Demons,2024-04-10,US,Commission Usd,True,UberEats,233.57,L1-06
507,DEN-011-01,Demons,2024-04-10,US,Discount Usd,True,DoorDash,33.13,L1-02
508,DEN-011-01,Demons,2024-04-10,US,Discount Usd,True,GrubhubV2,9.0,L1-02
509,DEN-011-01,Demons,2024-04-10,US,Discount Usd,True,UberEats,17.28,L1-02
510,DEN-011-01,Demons,2024-04-10,US,Gross Sales Usd,True,DoorDash,1104.98,L1-01
511,DEN-011-01,Demons,2024-04-10,US,Gross Sales Usd,True,GrubhubV2,300.68,L1-01
512,DEN-011-01,Demons,2024-04-10,US,Gross Sales Usd,True,UberEats,1064.79,L1-01
513,DEN-011-01,Demons,2024-04-10,US,Net Sales Usd,True,DoorDash,1038.68,L1-05
514,DEN-011-01,Demons,2024-04-10,US,Net Sales Usd,True,GrubhubV2,282.63,L1-05
515,DEN-011-01,Demons,2024-04-10,US,Net Sales Usd,True,UberEats,1015.59,L1-05
516,DEN-011-01,Demons,2024-04-10,US,Refund Usd,True,DoorDash,33.13,L1-03
517,DEN-011-01,Demons,2024-04-10,US,Refund Usd,True,GrubhubV2,9.0,L1-03
518,DEN-011-01,Demons,2024-04-10,US,Refund Usd,True,UberEats,31.93,L1-03
519,DEN-011-01,Demons,2024-04-10,US,Royalty Usd,True,DoorDash,17.86,L1-07
520,DEN-011-01,Demons,2024-04-10,US,Royalty Usd,True,GrubhubV2,10.49,L1-07
521,DEN-011-01,Demons,2024-04-10,US,Royalty Usd,True,UberEats,14.62,L1-07
522,DEN-011-01,Demons,2024-04-10,US,Vat Usd,True,DoorDash,0.0,L1-04
523,DEN-011-01,Demons,2024-04-10,US,Vat Usd,True,GrubhubV2,0.0,L1-04
524,DEN-011-01,Demons,2024-04-10,US,Vat Usd,True,UberEats,0.0,L1-04
525,DEN-011-01,Demons,2024-04-11,US,Commission Usd,True,DoorDash,188.85,L1-06
526,DEN-011-01,Demons,2024-04-11,US,Commission Usd,True,GrubhubV2,37.28,L1-06
527,DEN-011-01,Demons,2024-04-11,US,Commission Usd,True,UberEats,276.93,L1-06
528,DEN-011-01,Demons,2024-04-11,US,Discount Usd,True,DoorDash,28.04,L1-02
529,DEN-011-01,Demons,2024-04-11,US,Discount Usd,True,GrubhubV2,7.0,L1-02
530,DEN-011-01,Demons,2024-04-11,US,Discount Usd,True,UberEats,59.480000000000004,L1-02
531,DEN-011-01,Demons,2024-04-11,US,Gross Sales Usd,True,DoorDash,934.46,L1-01
532,DEN-011-01,Demons,2024-04-11,US,Gross Sales Usd,True,GrubhubV2,233.33,L1-01
533,DEN-011-01,Demons,2024-04-11,US,Gross Sales Usd,True,UberEats,1302.49,L1-01
534,DEN-011-01,Demons,2024-04-11,US,Net Sales Usd,True,DoorDash,878.39,L1-05
535,DEN-011-01,Demons,2024-04-11,US,Net Sales Usd,True,GrubhubV2,219.32,L1-05
536,DEN-011-01,Demons,2024-04-11,US,Net Sales Usd,True,UberEats,1203.95,L1-05
537,DEN-011-01,Demons,2024-04-11,US,Refund Usd,True,DoorDash,28.04,L1-03
538,DEN-011-01,Demons,2024-04-11,US,Refund Usd,True,GrubhubV2,7.0,L1-03
539,DEN-011-01,Demons,2024-04-11,US,Refund Usd,True,UberEats,39.09,L1-03
540,DEN-011-01,Demons,2024-04-11,US,Royalty Usd,True,DoorDash,17.42,L1-07
541,DEN-011-01,Demons,2024-04-11,US,Royalty Usd,True,GrubhubV2,4.4,L1-07
542,DEN-011-01,Demons,2024-04-11,US,Royalty Usd,True,UberEats,25.95,L1-07
543,DEN-011-01,Demons,2024-04-11,US,Vat Usd,True,DoorDash,0.0,L1-04
544,DEN-011-01,Demons,2024-04-11,US,Vat Usd,True,GrubhubV2,0.0,L1-04
545,DEN-011-01,Demons,2024-04-11,US,Vat Usd,True,UberEats,0.0,L1-04
